"module name","license","repository"
"anymatch@2.0.0","ISC","https://github.com/micromatch/anymatch"
"anymatch@3.1.1","ISC","https://github.com/micromatch/anymatch"
"aproba@1.2.0","ISC","https://github.com/iarna/aproba"
"aproba@2.0.0","ISC","https://github.com/iarna/aproba"
"arch@2.2.0","MIT","https://github.com/feross/arch"
"are-we-there-yet@1.1.5","ISC","https://github.com/iarna/are-we-there-yet"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"arr-diff@4.0.0","MIT","https://github.com/jonschlinkert/arr-diff"
"arr-flatten@1.1.0","MIT","https://github.com/jonschlinkert/arr-flatten"
"arr-union@3.1.0","MIT","https://github.com/jonschlinkert/arr-union"
"array-differ@2.1.0","MIT","https://github.com/sindresorhus/array-differ"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"array-flatten@2.1.2","MIT","https://github.com/blakeembrey/array-flatten"
"array-ify@1.0.0","MIT","https://github.com/stevemao/array-ify"
"array-union@1.0.2","MIT","https://github.com/sindresorhus/array-union"
"array-uniq@1.0.3","MIT","https://github.com/sindresorhus/array-uniq"
"array-unique@0.3.2","MIT","https://github.com/jonschlinkert/array-unique"
"arrify@1.0.1","MIT","https://github.com/sindresorhus/arrify"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"asn1.js@5.4.1","MIT","https://github.com/indutny/asn1.js"
"asn1@0.2.4","MIT","https://github.com/joyent/node-asn1"
"assert-plus@1.0.0","MIT","https://github.com/mcavage/node-assert-plus"
"assert@1.5.0","MIT","https://github.com/browserify/commonjs-assert"
"assign-symbols@1.0.0","MIT","https://github.com/jonschlinkert/assign-symbols"
"astral-regex@1.0.0","MIT","https://github.com/kevva/astral-regex"
"async-each@1.0.3","MIT","https://github.com/paulmillr/async-each"
"async-foreach@0.1.3","MIT*","https://github.com/cowboy/javascript-sync-async-foreach"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter"
"async@2.6.3","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node"
"atob-lite@2.0.0","MIT","https://github.com/hughsk/atob-lite"
"atob@2.1.2","(MIT OR Apache-2.0)","git://git.coolaj86.com/coolaj86/atob.js"
"autoprefixer@9.8.6","MIT","https://github.com/postcss/autoprefixer"
"aws-sign2@0.7.0","Apache-2.0","https://github.com/mikeal/aws-sign"
"aws4@1.11.0","MIT","https://github.com/mhart/aws4"
"babel-code-frame@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-code-frame"
"babel-loader@8.2.2","MIT","https://github.com/babel/babel-loader"
"babel-plugin-dynamic-import-node@2.3.3","MIT","https://github.com/airbnb/babel-plugin-dynamic-import-node"
"babel-plugin-polyfill-corejs2@0.1.5","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs3@0.1.4","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-regenerator@0.1.3","MIT","https://github.com/babel/babel-polyfills"
"babel-runtime@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime"
"babel-types@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-types"
"babylon@6.18.0","MIT","https://github.com/babel/babylon"
"balanced-match@1.0.0","MIT","https://github.com/juliangruber/balanced-match"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"base@0.11.2","MIT","https://github.com/node-base/base"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch"
"bcrypt-pbkdf@1.0.2","BSD-3-Clause","https://github.com/joyent/node-bcrypt-pbkdf"
"before-after-hook@2.1.1","Apache-2.0","https://github.com/gr2m/before-after-hook"
"bfj@6.1.2","MIT","git+https://gitlab.com/philbooth/bfj"
"big.js@3.2.0","MIT","https://github.com/MikeMcl/big.js"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"binary-extensions@1.13.1","MIT","https://github.com/sindresorhus/binary-extensions"
"binary-extensions@2.2.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bindings@1.5.0","MIT","https://github.com/TooTallNate/node-bindings"
"block-stream@0.0.9","ISC","https://github.com/isaacs/block-stream"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird"
"bn.js@4.12.0","MIT","https://github.com/indutny/bn.js"
"bn.js@5.2.0","MIT","https://github.com/indutny/bn.js"
"body-parser@1.19.0","MIT","https://github.com/expressjs/body-parser"
"bonjour@3.5.0","MIT","https://github.com/watson/bonjour"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"braces@2.3.2","MIT","https://github.com/micromatch/braces"
"braces@3.0.2","MIT","https://github.com/micromatch/braces"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand"
"browserify-aes@1.2.0","MIT","https://github.com/crypto-browserify/browserify-aes"
"browserify-cipher@1.0.1","MIT","https://github.com/crypto-browserify/browserify-cipher"
"browserify-des@1.0.2","MIT","https://github.com/crypto-browserify/browserify-des"
"browserify-rsa@4.1.0","MIT","https://github.com/crypto-browserify/browserify-rsa"
"browserify-sign@4.2.1","ISC","https://github.com/crypto-browserify/browserify-sign"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib"
"browserslist@4.16.3","MIT","https://github.com/browserslist/browserslist"
"btoa-lite@1.0.0","MIT","https://github.com/hughsk/btoa-lite"
"buffer-from@1.1.1","MIT","https://github.com/LinusU/buffer-from"
"buffer-indexof@1.1.1","MIT","https://github.com/soldair/node-buffer-indexof"
"buffer-json@2.0.0","MIT","https://github.com/jprichardson/buffer-json"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor"
"buffer@4.9.2","MIT","https://github.com/feross/buffer"
"builtin-modules@1.1.1","MIT","https://github.com/sindresorhus/builtin-modules"
"builtin-modules@3.2.0","MIT","https://github.com/sindresorhus/builtin-modules"
"builtin-status-codes@3.0.0","MIT","https://github.com/bendrucker/builtin-status-codes"
"builtins@1.0.3","MIT","https://github.com/juliangruber/builtins"
"byline@5.0.0","MIT","https://github.com/jahewson/node-byline"
"byte-size@5.0.1","MIT","https://github.com/75lb/byte-size"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js"
"bytes@3.1.0","MIT","https://github.com/visionmedia/bytes.js"
"cacache@12.0.4","ISC","https://github.com/npm/cacache"
"cacache@13.0.1","ISC","https://github.com/npm/cacache"
"cache-base@1.0.1","MIT","https://github.com/jonschlinkert/cache-base"
"cache-loader@4.1.0","MIT","https://github.com/webpack-contrib/cache-loader"
"call-bind@1.0.2","MIT","https://github.com/ljharb/call-bind"
"call-me-maybe@1.0.1","MIT","https://github.com/limulus/call-me-maybe"
"caller-callsite@2.0.0","MIT","https://github.com/sindresorhus/caller-callsite"
"caller-path@2.0.0","MIT","https://github.com/sindresorhus/caller-path"
"callsite@1.0.0","MIT*",""
"callsites@2.0.0","MIT","https://github.com/sindresorhus/callsites"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camel-case@3.0.0","MIT","https://github.com/blakeembrey/camel-case"
"camelcase-keys@2.1.0","MIT","https://github.com/sindresorhus/camelcase-keys"
"camelcase-keys@4.2.0","MIT","https://github.com/sindresorhus/camelcase-keys"
"camelcase-keys@6.2.2","MIT","https://github.com/sindresorhus/camelcase-keys"
"camelcase@1.2.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@2.1.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@4.1.0","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@6.2.0","MIT","https://github.com/sindresorhus/camelcase"
"caniuse-api@3.0.0","MIT","https://github.com/nyalab/caniuse-api"
"caniuse-lite@1.0.30001191","CC-BY-4.0","https://github.com/ben-eb/caniuse-lite"
"case-sensitive-paths-webpack-plugin@2.4.0","MIT","https://github.com/Urthen/case-sensitive-paths-webpack-plugin"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless"
"center-align@0.1.3","MIT","https://github.com/jonschlinkert/center-align"
"chalk@1.1.3","MIT","https://github.com/chalk/chalk"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@4.1.0","MIT","https://github.com/chalk/chalk"
"character-parser@2.2.0","MIT","https://github.com/ForbesLindesay/character-parser"
"chardet@0.7.0","MIT","https://github.com/runk/node-chardet"
"check-types@8.0.3","MIT","git+https://gitlab.com/philbooth/check-types.js"
"chokidar@2.1.8","MIT","https://github.com/paulmillr/chokidar"
"chokidar@3.5.1","MIT","https://github.com/paulmillr/chokidar"
"chownr@1.1.4","ISC","https://github.com/isaacs/chownr"
"chrome-trace-event@1.0.2","MIT","github.com:samccone/chrome-trace-event"
"ci-info@1.6.0","MIT","https://github.com/watson/ci-info"
"ci-info@2.0.0","MIT","https://github.com/watson/ci-info"
"cipher-base@1.0.4","MIT","https://github.com/crypto-browserify/cipher-base"
"class-utils@0.3.6","MIT","https://github.com/jonschlinkert/class-utils"
"classnames@2.2.6","MIT","https://github.com/JedWatson/classnames"
"clean-css@4.2.3","MIT","https://github.com/jakubpawlowicz/clean-css"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack"
"cli-cursor@2.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-highlight@2.1.10","ISC","https://github.com/felixfbecker/cli-highlight"
"cli-spinners@2.5.0","MIT","https://github.com/sindresorhus/cli-spinners"
"cli-table3@0.5.1","MIT","https://github.com/cli-table/cli-table3"
"cli-width@2.2.1","ISC","https://github.com/knownasilya/cli-width"
"cli-width@3.0.0","ISC","https://github.com/knownasilya/cli-width"
"clipboard-copy@4.0.1","MIT","https://github.com/feross/clipboard-copy"
"clipboardy@2.3.0","MIT","https://github.com/sindresorhus/clipboardy"
"cliui@2.1.0","ISC","https://github.com/bcoe/cliui"
"cliui@5.0.0","ISC","https://github.com/yargs/cliui"
"cliui@6.0.0","ISC","https://github.com/yargs/cliui"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui"
"clone-deep@4.0.1","MIT","https://github.com/jonschlinkert/clone-deep"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone"
"coa@2.0.2","MIT","https://github.com/veged/coa"
"code-point-at@1.1.0","MIT","https://github.com/sindresorhus/code-point-at"
"collection-visit@1.0.0","MIT","https://github.com/jonschlinkert/collection-visit"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-string@1.5.4","MIT","https://github.com/Qix-/color-string"
"color@3.1.3","MIT","https://github.com/Qix-/color"
"colorette@1.2.1","MIT","https://github.com/jorgebucaran/colorette"
"colors@1.4.0","MIT","https://github.com/Marak/colors.js"
"columnify@1.5.4","MIT","https://github.com/timoxley/columnify"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"commander@2.17.1","MIT","https://github.com/tj/commander.js"
"commander@2.19.0","MIT","https://github.com/tj/commander.js"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir"
"compare-func@2.0.0","MIT","https://github.com/stevemao/compare-func"
"component-emitter@1.3.0","MIT","https://github.com/component/emitter"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible"
"compression@1.7.4","MIT","https://github.com/expressjs/compression"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"concat-stream@1.6.2","MIT","https://github.com/maxogden/concat-stream"
"concat-stream@2.0.0","MIT","https://github.com/maxogden/concat-stream"
"concat-with-sourcemaps@1.1.0","ISC","https://github.com/floridoo/concat-with-sourcemaps"
"config-chain@1.1.12","MIT","https://github.com/dominictarr/config-chain"
"connect-history-api-fallback@1.6.0","MIT","https://github.com/bripkens/connect-history-api-fallback"
"console-browserify@1.2.0","MIT","https://github.com/browserify/console-browserify"
"console-control-strings@1.1.0","ISC","https://github.com/iarna/console-control-strings"
"consolidate@0.15.1","MIT","https://github.com/tj/consolidate.js"
"constantinople@3.1.2","MIT","https://github.com/ForbesLindesay/constantinople"
"constants-browserify@1.0.0","MIT","https://github.com/juliangruber/constants-browserify"
"content-disposition@0.5.3","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.4","MIT","https://github.com/jshttp/content-type"
"conventional-changelog-angular@5.0.12","ISC","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-core@3.2.3","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-preset-loader@2.3.4","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-changelog-writer@4.1.0","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commits-filter@2.0.7","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-commits-parser@3.2.1","MIT","https://github.com/conventional-changelog/conventional-changelog"
"conventional-recommended-bump@5.0.1","MIT","https://github.com/conventional-changelog/conventional-changelog"
"convert-source-map@1.7.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.6","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.4.0","MIT","https://github.com/jshttp/cookie"
"copy-anything@2.0.3","MIT","https://github.com/mesqueeb/copy-anything"
"copy-concurrently@1.0.5","ISC","https://github.com/npm/copy-concurrently"
"copy-descriptor@0.1.1","MIT","https://github.com/jonschlinkert/copy-descriptor"
"copy-webpack-plugin@5.1.2","MIT","https://github.com/webpack-contrib/copy-webpack-plugin"
"core-js-compat@3.9.0","MIT","https://github.com/zloirock/core-js"
"core-js@2.6.12","MIT","https://github.com/zloirock/core-js"
"core-js@3.9.0","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.2","MIT","https://github.com/isaacs/core-util-is"
"cosmiconfig@5.2.1","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@6.0.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@7.0.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"create-ecdh@4.0.4","MIT","https://github.com/crypto-browserify/createECDH"
"create-hash@1.2.0","MIT","https://github.com/crypto-browserify/createHash"
"create-hmac@1.1.7","MIT","https://github.com/crypto-browserify/createHmac"
"cross-env@7.0.3","MIT","https://github.com/kentcdodds/cross-env"
"cross-spawn@3.0.1","MIT","https://github.com/IndigoUnited/node-cross-spawn"
"cross-spawn@5.1.0","MIT","https://github.com/IndigoUnited/node-cross-spawn"
"cross-spawn@6.0.5","MIT","https://github.com/moxystudio/node-cross-spawn"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypto-browserify@3.12.0","MIT","https://github.com/crypto-browserify/crypto-browserify"
"css-color-names@0.0.4","MIT","https://github.com/bahamas10/css-color-names"
"css-declaration-sorter@4.0.1","MIT","https://github.com/Siilwyn/css-declaration-sorter"
"css-loader@3.6.0","MIT","https://github.com/webpack-contrib/css-loader"
"css-parse@2.0.0","MIT","https://github.com/reworkcss/css-parse"
"css-select-base-adapter@0.1.1","MIT","https://github.com/nrkn/css-select-base-adapter"
"css-select@2.1.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-selector-tokenizer@0.7.3","MIT","https://github.com/css-modules/css-selector-tokenizer"
"css-tree@1.0.0-alpha.37","MIT","https://github.com/csstree/csstree"
"css-tree@1.1.2","MIT","https://github.com/csstree/csstree"
"css-what@3.4.2","BSD-2-Clause","https://github.com/fb55/css-what"
"css@2.2.4","MIT","https://github.com/reworkcss/css"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssnano-preset-default@4.0.7","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-get-arguments@4.0.0","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-get-match@4.0.0","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-raw-cache@4.0.1","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-same-parent@4.0.1","MIT","https://github.com/cssnano/cssnano"
"cssnano@4.1.10","MIT","https://github.com/cssnano/cssnano"
"csso@4.2.0","MIT","https://github.com/css/csso"
"currently-unhandled@0.4.1","MIT","https://github.com/jamestalmage/currently-unhandled"
"cyclist@1.0.1","MIT","https://github.com/mafintosh/cyclist"
"dargs@4.1.0","MIT","https://github.com/sindresorhus/dargs"
"dashdash@1.14.1","MIT","https://github.com/trentm/node-dashdash"
"dateformat@3.0.3","MIT","https://github.com/felixge/node-dateformat"
"de-indent@1.0.2","MIT","https://github.com/yyx990803/de-indent"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@3.1.0","MIT","https://github.com/visionmedia/debug"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug"
"debug@4.3.1","MIT","https://github.com/visionmedia/debug"
"debuglog@1.0.1","MIT","https://github.com/sam-github/node-debuglog"
"decache@4.6.0","MIT","https://github.com/dwyl/decache"
"decamelize-keys@1.1.0","MIT","https://github.com/dsblv/decamelize-keys"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize"
"decode-uri-component@0.2.0","MIT","https://github.com/SamVerschueren/decode-uri-component"
"dedent@0.7.0","MIT","https://github.com/dmnd/dedent"
"deep-equal@1.1.1","MIT","https://github.com/substack/node-deep-equal"
"deep-is@0.1.3","MIT","https://github.com/thlorenz/deep-is"
"deepmerge@1.5.2","MIT","https://github.com/KyleAMathews/deepmerge"
"deepmerge@4.2.2","MIT","https://github.com/TehShrike/deepmerge"
"default-gateway@4.2.0","BSD-2-Clause","https://github.com/silverwind/default-gateway"
"default-gateway@5.0.5","BSD-2-Clause","https://github.com/silverwind/default-gateway"
"defaults@1.0.3","MIT","https://github.com/tmpvar/defaults"
"define-properties@1.1.3","MIT","https://github.com/ljharb/define-properties"
"define-property@0.2.5","MIT","https://github.com/jonschlinkert/define-property"
"define-property@1.0.0","MIT","https://github.com/jonschlinkert/define-property"
"define-property@2.0.2","MIT","https://github.com/jonschlinkert/define-property"
"del@4.1.1","MIT","https://github.com/sindresorhus/del"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"deprecation@2.3.1","ISC","https://github.com/gr2m/deprecation"
"des.js@1.0.1","MIT","https://github.com/indutny/des.js"
"destroy@1.0.4","MIT","https://github.com/stream-utils/destroy"
"detect-indent@5.0.0","MIT","https://github.com/sindresorhus/detect-indent"
"detect-node@2.0.4","ISC","https://github.com/iliakan/detect-node"
"dezalgo@1.0.3","ISC","https://github.com/npm/dezalgo"
"diff@4.0.2","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"diffie-hellman@5.0.3","MIT","https://github.com/crypto-browserify/diffie-hellman"
"dir-glob@2.2.2","MIT","https://github.com/kevva/dir-glob"
"dns-equal@1.0.0","MIT","https://github.com/watson/dns-equal"
"dns-packet@1.3.1","MIT","https://github.com/mafintosh/dns-packet"
"dns-txt@2.0.2","MIT","https://github.com/watson/dns-txt"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"doctypes@1.1.0","MIT","https://github.com/pugjs/doctypes"
"dom-converter@0.2.0","MIT","https://github.com/AriaMinaei/dom-converter"
"dom-serializer@0.2.2","MIT","https://github.com/cheeriojs/dom-renderer"
"domain-browser@1.2.0","MIT","https://github.com/bevry/domain-browser"
"domelementtype@1.3.1","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domelementtype@2.1.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domhandler@2.4.2","BSD-2-Clause","https://github.com/fb55/DomHandler"
"domutils@1.7.0","BSD-2-Clause","https://github.com/FB55/domutils"
"dot-object@1.9.0","MIT*","https://github.com/rhalff/dot-object"
"dot-prop@4.2.1","MIT","https://github.com/sindresorhus/dot-prop"
"dot-prop@5.3.0","MIT","https://github.com/sindresorhus/dot-prop"
"dotenv-expand@5.1.0","BSD-2-Clause",""
"dotenv@8.2.0","BSD-2-Clause","https://github.com/motdotla/dotenv"
"duplexer@0.1.2","MIT","https://github.com/Raynos/duplexer"
"duplexify@3.7.1","MIT","https://github.com/mafintosh/duplexify"
"easy-stack@1.0.1","MIT","https://github.com/RIAEvangelist/easy-stack"
"ecc-jsbn@0.1.2","MIT","https://github.com/quartzjer/ecc-jsbn"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"ejs@2.7.4","Apache-2.0","https://github.com/mde/ejs"
"electron-to-chromium@1.3.673","ISC","https://github.com/kilian/electron-to-chromium"
"elliptic@6.5.4","MIT","https://github.com/indutny/elliptic"
"emoji-regex@7.0.3","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojis-list@2.1.0","MIT","https://github.com/kikobeats/emojis-list"
"emojis-list@3.0.0","MIT","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encoding@0.1.13","MIT","https://github.com/andris9/encoding"
"end-of-stream@1.4.4","MIT","https://github.com/mafintosh/end-of-stream"
"enhanced-resolve@4.5.0","MIT","https://github.com/webpack/enhanced-resolve"
"entities@1.1.2","BSD-2-Clause","https://github.com/fb55/entities"
"entities@2.2.0","BSD-2-Clause","https://github.com/fb55/entities"
"env-paths@2.2.0","MIT","https://github.com/sindresorhus/env-paths"
"envinfo@7.7.4","MIT","https://github.com/tabrindle/envinfo"
"err-code@1.1.2","MIT","https://github.com/IndigoUnited/js-err-code"
"errno@0.1.8","MIT","https://github.com/rvagg/node-errno"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"error-stack-parser@2.0.6","MIT","https://github.com/stacktracejs/error-stack-parser"
"es-abstract@1.17.7","MIT","https://github.com/ljharb/es-abstract"
"es-abstract@1.18.0-next.2","MIT","https://github.com/ljharb/es-abstract"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive"
"es6-promise@4.2.8","MIT","https://github.com/stefanpenner/es6-promise"
"es6-promisify@5.0.0","MIT","https://github.com/digitaldesignlabs/es6-promisify"
"escalade@3.1.1","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"eslint-config-prettier@6.15.0","MIT","https://github.com/prettier/eslint-config-prettier"
"eslint-loader@2.2.1","MIT","https://github.com/webpack-contrib/eslint-loader"
"eslint-plugin-prettier@3.3.1","MIT","https://github.com/prettier/eslint-plugin-prettier"
"eslint-plugin-vue@6.2.2","MIT","https://github.com/vuejs/eslint-plugin-vue"
"eslint-scope@4.0.3","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-utils@1.4.3","MIT","https://github.com/mysticatea/eslint-utils"
"eslint-utils@2.1.0","MIT","https://github.com/mysticatea/eslint-utils"
"eslint-visitor-keys@1.3.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint@6.8.0","MIT","https://github.com/eslint/eslint"
"esm@3.2.25","MIT","https://github.com/standard-things/esm"
"espree@6.2.1","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.4.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.2.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-walker@0.6.1","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@1.0.1","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@2.0.2","MIT","https://github.com/Rich-Harris/estree-walker"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"event-pubsub@4.3.0","Unlicense","https://github.com/RIAEvangelist/event-pubsub"
"eventemitter3@3.1.2","MIT","https://github.com/primus/eventemitter3"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"events@3.2.0","MIT","https://github.com/Gozala/events"
"eventsource@1.0.7","MIT","https://github.com/EventSource/eventsource"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey"
"execa@0.8.0","MIT","https://github.com/sindresorhus/execa"
"execa@1.0.0","MIT","https://github.com/sindresorhus/execa"
"execa@3.4.0","MIT","https://github.com/sindresorhus/execa"
"expand-brackets@2.1.4","MIT","https://github.com/jonschlinkert/expand-brackets"
"express@4.17.1","MIT","https://github.com/expressjs/express"
"extend-shallow@2.0.1","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend-shallow@3.0.2","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"external-editor@3.1.0","MIT","https://github.com/mrkmg/node-external-editor"
"extglob@2.0.4","MIT","https://github.com/micromatch/extglob"
"extsprintf@1.3.0","MIT","https://github.com/davepacheco/node-extsprintf"
"extsprintf@1.4.0","MIT","https://github.com/davepacheco/node-extsprintf"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-diff@1.2.0","Apache-2.0","https://github.com/jhchen/fast-diff"
"fast-glob@2.2.7","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fastparse@1.1.2","MIT","https://github.com/webpack/fastparse"
"faye-websocket@0.11.3","Apache-2.0","https://github.com/faye/faye-websocket-node"
"figgy-pudding@3.5.2","ISC","https://github.com/npm/figgy-pudding"
"figures@2.0.0","MIT","https://github.com/sindresorhus/figures"
"figures@3.2.0","MIT","https://github.com/sindresorhus/figures"
"file-entry-cache@5.0.1","MIT","https://github.com/royriojas/file-entry-cache"
"file-loader@4.3.0","MIT","https://github.com/webpack-contrib/file-loader"
"file-loader@6.2.0","MIT","https://github.com/webpack-contrib/file-loader"
"file-uri-to-path@1.0.0","MIT","https://github.com/TooTallNate/file-uri-to-path"
"filesize@3.6.1","BSD-3-Clause","https://github.com/avoidwork/filesize.js"
"fill-range@4.0.0","MIT","https://github.com/jonschlinkert/fill-range"
"fill-range@7.0.1","MIT","https://github.com/jonschlinkert/fill-range"
"filter-obj@1.1.0","MIT","https://github.com/sindresorhus/filter-obj"
"finalhandler@1.1.2","MIT","https://github.com/pillarjs/finalhandler"
"find-cache-dir@0.1.1","MIT","https://github.com/jamestalmage/find-cache-dir"
"find-cache-dir@2.1.0","MIT","https://github.com/avajs/find-cache-dir"
"find-cache-dir@3.3.1","MIT","https://github.com/avajs/find-cache-dir"
"find-up@1.1.2","MIT","https://github.com/sindresorhus/find-up"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@3.0.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@2.0.1","MIT","https://github.com/royriojas/flat-cache"
"flat@5.0.2","BSD-3-Clause","https://github.com/hughsk/flat"
"flatted@2.0.2","ISC","https://github.com/WebReflection/flatted"
